TGT: 230.0 | POT: 224.6 | PWM: 225.0 | ERR: 5.4 | DIR: FWD | K: 50.00,5.00,1.00
TGT: 240.0 | POT: 245.7 | PWM: 3.8 | ERR: -5.7 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 245.7 | PWM: 2.6 | ERR: -5.7 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: 2.6 | ERR: -6.0 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -8.6 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -8.6 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 245.7 | PWM: 2.4 | ERR: -5.7 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: 2.4 | ERR: -6.0 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -10.9 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -10.9 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -10.0 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 245.7 | PWM: -10.0 | ERR: -5.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -11.2 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 245.7 | PWM: -11.2 | ERR: -5.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 245.7 | PWM: -2.3 | ERR: -5.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 245.5 | PWM: -2.3 | ERR: -5.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 245.7 | PWM: -5.6 | ERR: -5.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -5.6 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -16.8 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -16.8 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 245.7 | PWM: -5.8 | ERR: -5.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -5.8 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -19.2 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -19.2 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -18.2 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -18.2 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -19.4 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 245.7 | PWM: -19.4 | ERR: -5.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -20.6 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -20.6 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -21.8 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 245.7 | PWM: -21.8 | ERR: -5.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -23.0 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -23.0 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 245.7 | PWM: -14.1 | ERR: -5.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -14.1 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -27.5 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 245.7 | PWM: -27.5 | ERR: -5.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -26.6 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 245.7 | PWM: -26.6 | ERR: -5.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 246.0 | PWM: -27.8 | ERR: -6.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 240.0 | POT: 245.7 | PWM: -18.9 | ERR: -5.7 | DIR: REV | K: 30.00,2.00,0.80
Got angle: 90.0
TGT: 95.0 | POT: 246.0 | PWM: -18.9 | ERR: -151.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 246.0 | PWM: -225.0 | ERR: -151.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 236.5 | PWM: -225.0 | ERR: -141.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 227.5 | PWM: -225.0 | ERR: -132.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 214.8 | PWM: -225.0 | ERR: -119.8 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 197.4 | PWM: -225.0 | ERR: -102.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 181.6 | PWM: -225.0 | ERR: -86.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 165.7 | PWM: -225.0 | ERR: -70.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 148.3 | PWM: -225.0 | ERR: -53.3 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 132.5 | PWM: -225.0 | ERR: -37.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 116.4 | PWM: -225.0 | ERR: -21.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 102.9 | PWM: 48.7 | ERR: -7.9 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.1 | PWM: 48.7 | ERR: -1.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 94.8 | PWM: 123.1 | ERR: 0.2 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.1 | PWM: 123.1 | ERR: -1.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.4 | PWM: -43.1 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -43.1 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -2.3 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.4 | PWM: -2.3 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -17.0 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -17.0 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.4 | PWM: -25.4 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -25.4 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -13.6 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -13.6 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -6.1 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -6.1 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.4 | PWM: -28.7 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -28.7 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -4.8 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -4.8 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -9.4 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -9.4 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -9.8 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -9.8 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -20.3 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.4 | PWM: -20.3 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -18.6 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -18.6 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -19.0 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -19.0 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -19.4 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.4 | PWM: -19.4 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -19.9 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -19.9 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -10.2 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.4 | PWM: -10.2 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.4 | PWM: -32.8 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.4 | PWM: -32.8 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -8.9 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -8.9 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -13.5 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.4 | PWM: -13.5 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -13.9 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -13.9 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -24.4 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -24.4 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -12.6 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -12.6 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -25.2 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.4 | PWM: -25.2 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -23.5 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.4 | PWM: -23.5 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -13.8 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -13.8 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -26.4 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -26.4 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.4 | PWM: -34.8 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -34.8 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -13.0 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -13.0 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -27.7 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.4 | PWM: -27.7 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -26.0 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -26.0 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -26.4 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -26.4 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -26.8 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -26.8 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -27.2 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -27.2 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -17.6 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -17.6 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.4 | PWM: -40.2 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -40.2 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -26.4 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -26.4 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -28.9 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -28.9 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.6 | PWM: -9.2 | ERR: -1.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -9.2 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -33.9 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -33.9 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -20.0 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -20.0 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -32.6 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -32.6 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -30.9 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -30.9 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 97.1 | PWM: -31.3 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 95.0 | POT: 96.9 | PWM: -21.7 | ERR: -1.9 | DIR: REV | K: 30.00,2.00,0.80
Got angle: 180.0
TGT: 180.0 | POT: 97.1 | PWM: -21.7 | ERR: 82.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 97.1 | PWM: 225.0 | ERR: 82.9 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 101.6 | PWM: 225.0 | ERR: 78.4 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 108.5 | PWM: 225.0 | ERR: 71.5 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 118.0 | PWM: 225.0 | ERR: 62.0 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 130.1 | PWM: 225.0 | ERR: 49.9 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 142.0 | PWM: 225.0 | ERR: 38.0 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 160.7 | PWM: 225.0 | ERR: 19.3 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 180.3 | PWM: 225.0 | ERR: -0.3 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 194.3 | PWM: -225.0 | ERR: -14.3 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 191.9 | PWM: -225.0 | ERR: -11.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 189.2 | PWM: -164.9 | ERR: -9.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: -164.9 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 172.1 | PWM: 225.0 | ERR: 7.9 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 175.0 | PWM: 225.0 | ERR: 5.0 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 183.2 | PWM: -110.7 | ERR: -3.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 185.3 | PWM: -110.7 | ERR: -5.3 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 185.3 | PWM: -103.3 | ERR: -5.3 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 185.3 | PWM: -103.3 | ERR: -5.3 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.9 | PWM: 3.3 | ERR: -2.9 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.4 | PWM: 3.3 | ERR: -2.4 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 14.0 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.4 | PWM: 14.0 | ERR: -2.4 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.4 | PWM: -2.9 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.4 | PWM: -2.9 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 8.9 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 8.9 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 6.3 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 6.3 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 16.0 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.6 | PWM: 16.0 | ERR: -1.6 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 3.4 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 3.4 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 5.1 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 5.1 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.6 | PWM: 24.8 | ERR: -1.6 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 24.8 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 0.1 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 0.1 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 14.0 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 14.0 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 11.5 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 11.5 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.9 | PWM: -29.2 | ERR: -2.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: -29.2 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.6 | PWM: 29.1 | ERR: -1.6 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 29.1 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 8.2 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.4 | PWM: 8.2 | ERR: -2.4 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.6 | PWM: 20.0 | ERR: -1.6 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.6 | PWM: 20.0 | ERR: -1.6 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 7.5 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 7.5 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: -0.9 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.6 | PWM: -0.9 | ERR: -1.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 10.9 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 10.9 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: -1.7 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: -1.7 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 0.0 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 0.0 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: -0.4 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: -0.4 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 9.3 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 9.3 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 6.8 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 6.8 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.4 | PWM: -13.7 | ERR: -2.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: -13.7 | ERR: -1.8 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.6 | PWM: 20.3 | ERR: -1.6 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 20.3 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: -6.6 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: -6.6 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 7.3 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.6 | PWM: 7.3 | ERR: -2.6 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 4.8 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 4.8 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: -5.6 | ERR: -2.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: -5.6 | ERR: -1.8 | DIR: REV | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 6.2 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 182.1 | PWM: 6.2 | ERR: -2.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.6 | PWM: 13.8 | ERR: -1.6 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 13.8 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 1.2 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 180.0 | POT: 181.8 | PWM: 1.2 | ERR: -1.8 | DIR: FWD | K: 30.00,2.00,0.80
